driver1fault,accidentaddr,accident_hour,is_province1,lngs,lat,district
1,乌当区新添大道银杏树酒店门口,16,True,,26.33,
1,云岩区小十字富水中路中段,16,True,,26.58907,云岩区
7,南明区南二环,16,True,,26.514853999999996,南明区
7,观山湖区金阳医院后门,16,True,,26.620766999999997,乌当区
8,观山湖区二铺二手车市场门口,16,True,,26.653147999999998,乌当区
1,南明区解放西路,16,False,,26.558919,南明区
1,小河区乌江路,16,True,,26.492447,花溪区
7,观山湖区上麦收费站入口处,16,False,,26.634911,乌当区
8,观山湖区云潭北路上麦收费站,16,False,,26.634957,观山湖区
1,云岩区天誉城下行500米处,16,True,,26.625778999999998,云岩区
1,南明区解放路与市南路交叉口,16,True,,26.568313,南明区
1,观山湖区林城东路金融中心门口,16,True,,26.653147999999998,乌当区
1,南明区省军区南厂路酒厂门口,16,True,,26.559072999999998,南明区
7,白云区牛场蓬莱村路口,16,True,,26.761614,白云区
3,观山湖区君尚大酒店门口,16,True,,26.653147999999998,乌当区
7,观山湖区林城东路高院门口,16,True,,26.653147999999998,乌当区
1,云岩区头桥往延安西路方向,16,True,,26.587987,云岩区
3,云岩区后坝交警支队门口,16,True,,26.573589000000002,
7,南明区花溪大道新发市场门口,16,True,,26.563117,
1,观山湖区八匹马转盘,16,True,,26.641921000000004,观山湖区
7,南明区花果园桥下,17,False,,26.575296999999996,云岩区
9,南明区纪念塔,17,True,,26.569967,南明区
1,南明区沙冲中路,17,True,,26.555325,南明区
1,云岩区王家桥往水东路路口,17,True,,26.590690000000002,云岩区
7,西二环农科院转盘,17,True,,26.503776000000002,
7,云岩区瑞金北路与威清路口红绿灯,17,True,,26.593644,云岩区
1,白云区育才路路口,17,False,,26.688785,白云区
7,南明区花果园下拉槽口,17,True,,26.57595,
7,观山湖区西二环贵阳北站对面,17,True,,26.625659000000002,乌当区
1,云岩区大营坡立交桥桥头,17,True,,26.608584000000004,
8,小河区平桥,18,True,,26.521666999999997,花溪区
8,南明区花果园立交桥下路口,18,True,,26.571639,南明区
7,小河区清水江路,18,True,,26.513861,花溪区
1,南明区富源路,18,True,,26.55759500000001,南明区
3,观山湖区碧海花园馨怡苑路口,18,True,,26.634349,乌当区
9,小河区清水江路,18,True,,26.513861,花溪区
1,南明区凤凰山,18,True,,26.483137,
8,白云区贵铝机械厂门口,18,True,,26.684872,
7,云岩区贵开路加油站内,18,True,,26.586044,云岩区
1,观山湖区世纪城小区内,18,True,,26.624593,观山湖区
7,南明区东站立交桥下,18,True,,26.573155,南明区
1,南明区杨家山隧道,19,True,,26.57372800000001,云岩区
7,南明区太慈桥田园里,19,True,,26.560502000000003,南明区
1,白云区曹关收费站出口与云环路交汇处,19,True,,26.699343,白云区
3,南明区大剧院,19,True,,26.569772999999998,南明区
7,花溪区中曹司大桥,19,True,,26.508755999999998,花溪区
7,云岩区延安中路往喷水池方向路口,19,True,,26.592376,
3,云岩区三桥金海湾门口,19,True,,26.586421,云岩区
1,云岩区蔡家关路口,19,True,,26.566166,南明区
9,南明区花果园贵黄路路口,19,True,,26.565994,南明区
7,南明区花果园贵黄路路口,19,True,,26.565994,南明区
9,乌当区新添寨水锦花都,20,False,,26.639129999999998,乌当区
7,小河区清水江璐,20,False,,26.33,
9,观山湖区福州街世纪金源购物中心门口,20,True,,26.604156,乌当区
1,云岩区北京西路和尚坡中段,20,True,,26.635909,云岩区
7,云岩区延安路,21,True,,26.589601000000002,云岩区
7,花溪区花溪大道,21,True,,26.440853000000004,花溪区
1,南明区浣纱路花香村烟厂对面,21,True,,26.579965,云岩区
1,南明区国际城,21,True,,26.552048,南明区
7,贵阳市公安厅十字路口,21,True,,26.581735,南明区
1,南明区东站路,21,True,,26.551645,南明区
7,小河区黄河路,21,True,,26.524842,花溪区
7,南明区花溪大道湘雅村中段,22,True,,26.5265,南明区
1,南明区沙冲路与兴关路交叉口,22,True,,26.565556,南明区
3,南明区花果园购物中心金融街路口,22,False,,26.575741999999998,
4,南明区花果园,23,True,,26.571037,南明区
7,南明区水口寺,0,True,,26.57907100000001,南明区
1,花溪区洪阳厂,0,True,,26.33,
1,南明区苗圃隧道,0,True,,26.556305,南明区
7,南明区东客站,0,True,,26.512177,南明区
3,南明区五眼桥,6,True,,26.559271999999996,南明区
8,花溪区清溪路,7,True,,26.382641999999997,花溪区
7,小河区黄河路,7,True,,26.524842,花溪区
7,小河区中曹司大桥,7,True,,26.525434999999998,花溪区
8,云岩区中山东路,7,True,,26.58377,云岩区
8,云岩区煤矿村巫峰路口,7,True,,26.596057000000002,
1,云岩区友谊路口,7,True,,26.59582,云岩区
7,白云区铝兴路路口,8,True,,26.691415999999997,白云区
1,南明区大理石路,8,True,,26.559421,南明区
1,花溪区,8,True,,26.416132,花溪区
1,花溪区中曹司大桥中段,8,True,,26.508647999999997,花溪区
8,南明区园林路口,8,True,,26.565919,南明区
9,白云区曹关收费站路口,8,True,,26.699343,白云区
7,白云区友谊街路口,8,True,,26.33,
1,云岩区中天花园门口,8,True,,26.619637,云岩区
7,云岩区天誉城门口,8,True,,26.583755,
1,南明区西南环线,8,True,,26.556927,南明区
7,云岩区三桥立交桥下,8,True,,26.596207,云岩区
8,云岩区省府路与富水北路交叉口,8,True,,26.586339000000002,云岩区
1,云岩区北京西路海马冲隧道入口处,8,True,,26.58885,云岩区
7,南明区蟠桃宫路口,8,True,,26.581190999999997,南明区
1,云岩区瑞金北路往紫林庵方向,8,True,,26.589810999999997,云岩区
1,南明区花溪大道太慈桥路口,8,True,,26.559956,
7,观山湖区世纪城龙泉苑街路口,8,True,,26.608044,乌当区
1,观山湖区长岭南路中段,8,True,,26.653147999999998,乌当区
7,乌当区振华广场门口,8,True,,26.657148,乌当区
7,观山湖区世纪城路口,8,True,,26.610076,观山湖区
3,南明区永乐乡路口,8,True,,26.33,
9,观山湖区铜仁路中段,9,True,,26.33,
5,乌当区温泉路路口,9,True,,26.636533,乌当区
3,南明区洛湾铁二局考场,9,True,,26.33,
7,观山湖区世纪城龙泉苑街路口,9,True,,26.608044,乌当区
7,云岩区延安西路往紫林庵方向红绿灯,9,True,,26.588275,云岩区
3,南明区沙冲路,9,True,,26.555189000000002,南明区
7,观山湖区贵阳北站出站口,9,True,,26.625659000000002,乌当区
1,云岩区松山路口公交车站,9,True,,26.596751,
1,观山湖区林城西路95号,9,True,,26.651462,乌当区
1,观山湖区石林路口,9,True,,26.607685999999998,观山湖区
7,观山湖区福州街路口,9,True,,26.612465999999998,乌当区
2,云岩区上合群路白志祥医院门口,9,True,,26.594222,云岩区
1,云岩区枣山路天怡豪生门口,9,False,,26.592008,云岩区
7,白云区西南家具城内,10,True,,26.677267999999998,
7,南明区解放路,10,True,,26.56832600000001,南明区
8,云岩区友谊路坪子巷路口,10,True,,26.594416,
7,小河区青龙路,10,True,,26.516856,花溪区
1,南明区富源路,10,True,,26.55759500000001,南明区
1,贵阳八中门口,10,True,,26.830741999999997,
1,甲秀南路西二环,10,True,,26.511471000000004,花溪区
1,小河区转盘,10,True,,26.529165999999996,南明区
1,云岩区百花大道柏杨林路段 ,10,True,,26.594931,乌当区
7,观山湖区北京西路居然之家门口,10,True,,26.603586,乌当区
8,白云区贵阳北动车所门口,10,True,,26.33,
1,云岩区黄山冲财经学院内,10,False,,26.619963000000002,云岩区
9,云岩区浣纱桥中段,10,True,,26.587148,云岩区
8,南明区浣纱桥路口,10,True,,26.576796999999996,南明区
1,观山湖区上麦收费站入口前,10,True,,26.634911,乌当区
1,云岩区转弯塘天桥下,10,True,,26.587055,云岩区
8,观山湖区野鸭塘派出所门口,11,True,,26.573047999999996,南明区
7,南明区望城坡,11,True,,26.551240999999997,南明区
7,花溪区金竹镇农科院,11,True,,26.504725,花溪区
7,花溪区桐木岭,11,True,,26.38420300000001,花溪区
7,花溪区花二道养牛场,11,True,,26.33,
8,观山湖区金阳客车站十字路口,11,True,,26.598481,
7,乌当区新添寨梅兰山路口,11,True,,26.632656,
7,南明区贵惠大道,11,True,,26.573995,南明区
1,白云区白金大道绿地新都会门口,11,True,,26.703758,白云区
7,云岩区六广门转黔灵东路十字路口,11,True,,27.216053999999996,乌当区
7,云岩区浣纱桥公交站台,11,True,,26.585603999999996,
1,白云区云峰大道华总府水汇旁,11,True,,26.679606,
1,观山湖区云潭北路路口,11,True,,26.653147999999998,乌当区
3,云岩区新添大道南段中天花园门口,11,True,,26.619637,云岩区
9,观山湖区金朱西路与金朱东路路口红绿灯处,11,True,,26.659278999999998,乌当区
9,观山湖区金朱西路与金朱东路路口红绿灯处,11,False,,26.659278999999998,乌当区
1,云岩区瑞金路往金阳放行黔灵山隧道口,11,True,,26.603205,云岩区
1,南明区服务大楼高架桥,12,True,,26.579889,南明区
7,乌当区龙广路路口,12,True,,26.654927,乌当区
3,云岩区百花大道金慧群力物流园门口,12,True,,26.584490000000002,
1,观山湖区高新区湖滨路工业园内,12,False,,26.554931,乌当区
3,观山湖区长岭北路与东林寺路交叉口,12,True,,26.665727,白云区
7,花溪区机械厂,13,True,,26.455869,花溪区
3,南明区花果园大街,13,True,,26.574818,南明区
7,小河区香江路口,13,True,,26.524533,花溪区
5,花溪区黔陶,13,True,,26.347993,花溪区
8,南明区下坝路,13,True,,26.561046,南明区
1,甲秀南路苗圃隧道,13,True,,26.556305,南明区
1,南明区花溪大道皂角井,13,True,,26.546805,南明区
7,白云区云环东路与科创南路十字路口红绿灯处,13,False,,26.33,
1,花溪区,13,True,,26.416132,花溪区
7,云岩区合群路9号附2号门口,13,True,,26.590138,云岩区
8,观山湖区贵阳北站入站口,13,True,,26.625659000000002,乌当区
1,观山湖区兴义路与黔灵山路交叉口,13,True,,26.619260999999998,乌当区
7,观山湖区金清线何官村路口,13,True,,26.592755,乌当区
7,白云区政府旁,13,True,,26.684339,白云区
3,观山湖区兰州街中段,13,True,,26.612238,乌当区
1,南明区二戈寨八公里,14,True,,26.505115000000004,南明区
7,乌当区新添大道区医院门口,14,True,,26.640603999999996,云岩区
7,南明区富源中路,14,True,,26.550677,南明区
7,南明区次南门,14,True,,26.579131,云岩区
1,小河区,14,True,,26.496945,
1,花溪区甲秀南路苗圃隧道,14,True,,26.33,
8,云岩区省医丁字路口,14,True,,26.588301,
1,观山湖区八匹马转盘,14,True,,26.641921000000004,观山湖区
6,云岩区中山东路,14,True,,26.58377,云岩区
3,小河区烟厂,14,True,,26.481706,花溪区
8,小河区长江路,14,True,,26.528752,花溪区
3,清华山庄,14,True,,26.443526000000002,
1,观山湖区兴筑东路路口,14,True,,26.653147999999998,乌当区
1,观山湖区小关高架桥中段,14,True,,26.580226,南明区
7,南明区万东桥都司路高架桥路口,14,True,,26.581313,南明区
7,观山湖区碧海花园小学对面,14,True,,26.634349,乌当区
1,小河区王武监狱门口,15,True,,26.503801,
7,南明区新村路,15,True,,26.549764,南明区
1,南明区贵惠大道,15,True,,26.573995,南明区
1,南明区沙冲路,15,True,,26.555189000000002,南明区
7,南明区东二环,15,True,,26.584374,南明区
3,南明区四方河路,15,True,,26.536126,南明区
1,小河区凤凰山,15,True,,26.524176,
7,云岩区小十字路口,15,True,,26.585024,南明区
7,云岩区头桥与黄金路口交叉口,15,True,,26.590597,
1,云岩区狮子山隧道出城口,15,True,,26.601759,云岩区
1,南明区五里冲苗圃隧道入口处,15,True,,26.567728000000002,南明区
1,观山湖区长岭南路与黔林山路交叉口,15,True,,26.653147999999998,乌当区
7,观山湖区云潭南路八大队门口,16,True,,26.653147999999998,乌当区
1,白云区白云北路路口,16,True,,26.695821999999996,白云区
9,南明区花果园五里冲公交车站,16,True,,26.568034,
1,云岩区延安东路,16,True,,26.5924,云岩区
7,观山湖区黔灵山路与兴义路交叉口,16,True,,26.619260999999998,乌当区
7,观山湖区宾阳大道红绿灯处,16,True,,26.653147999999998,乌当区
7,乌当区行政中心门口,16,True,,26.63685,乌当区
1,云岩区汤巴关,17,True,,26.570395,南明区
7,小河区平桥,17,True,,26.521666999999997,花溪区
7,云岩区旭东路路口,17,True,,26.59135,云岩区
1,观山湖区八匹马转盘,17,False,,26.641921000000004,观山湖区
1,南明区富源北路路口,17,True,,26.563945,南明区
8,观山湖区北京东路狮子山隧道入口处,17,True,,26.601759,云岩区
7,南明区遵义路苗苗学校门口,17,True,,26.572029999999998,南明区
7,云岩区北京路与环城北路路口,17,True,,26.599153,
8,观山湖区水电八局对面,17,True,,26.607721,乌当区
7,南明区万东桥,18,True,,26.580785,南明区
7,观山湖区大关高架桥往新添寨方向,18,True,,26.632056,乌当区
7,小河区黄河路,18,True,,26.524842,花溪区
7,南明区次南门,18,True,,26.579131,云岩区
1,南明区苗圃隧道,18,True,,26.556305,南明区
1,南明区甲秀南路下坝隧道,18,True,,26.543281,
1,南明区甲秀南路,18,True,,26.56498,南明区
7,南明区箭道街路口,18,False,,26.572999,南明区
1,观山湖区金阳医院对面,18,True,,26.615896999999997,观山湖区
1,观山湖区金阳南路世纪城对面,18,True,,26.615737,乌当区
1,观山湖区会展城门口,18,True,,26.645727,乌当区
8,观山湖区世纪城龙泉苑路口,18,True,,26.611796000000002,观山湖区
7,云岩区头桥路口,18,True,,26.588309000000002,云岩区
8,观山湖区东林寺路中段,18,False,,26.653147999999998,乌当区
4,花溪区农科院,19,True,,26.50541500000001,花溪区
1,南明区贵惠大道,19,True,,26.573995,南明区
7,观山湖区合肥路路口,20,True,,26.604158,观山湖区
3,南明区望城坡,20,True,,26.551240999999997,南明区
1,南明区朝阳洞路终点,20,True,,26.55952700000001,南明区
7,南明区太慈桥,20,True,,26.56048,南明区
7,云岩区中华路百盛门口,21,True,,26.588182,云岩区
3,观山湖区世纪城龙禧苑门口,21,False,,26.613249,乌当区
1,白云区白云公园旁,21,True,,26.676809999999996,白云区
7,云岩区浣纱路路口,21,True,,26.588201,
1,云岩区新添大道北段出城方向,21,True,,26.642458,乌当区
1,白云区白修线中段,21,True,,26.716331,白云区
1,白云区白云北路比亚迪4S店对面,22,True,,26.33,
1,云岩区西二环北京西路桥下,22,True,,26.59052800000001,云岩区
1,观山湖区北京西路居然之家对面,22,True,,26.603586,乌当区
1,云岩区瑞金中路星力百货门口,23,True,,26.5893,云岩区
1,花溪区云碧路,0,True,,26.441545,花溪区
7,小河区开发大道,0,True,,26.49134500000001,花溪区
7,南明区二戈寨贵惠大道,0,True,,26.517822,南明区
7,南明区二戈寨,0,True,,26.517822,南明区
1,小河区小河平桥,7,True,,26.516410999999998,南明区
1,云岩区小关隧道出口处,7,True,,26.610663,云岩区
9,南明区万东高架桥中段,7,True,,26.580226,南明区
1,南明区青云路,8,True,,26.571693,南明区
1,南明区二戈寨牛郎关,8,True,,26.495438,南明区
1,花溪大道孔学堂路口,8,True,,26.47213,花溪区
7,观山湖区金阳医院3号门附近,8,True,,26.618795000000002,观山湖区
8,南明区公园路,8,True,,26.57965,南明区
1,南明区杨家山隧道往花溪方向,8,True,,26.569605,
1,观山湖区中铁逸都附近,8,True,,26.615605,观山湖区
1,观山湖区滨湖路路口,8,True,,26.653147999999998,乌当区
2,观山湖区贵阳北站停车场,8,True,,26.626001000000002,
9,云岩区大凹村杨惠路口,8,False,,26.579117,乌当区
7,观山湖区黔灵山路中段,8,True,,26.653147999999998,乌当区
7,云岩区中坝立交隧道口,8,True,,26.620123,云岩区
1,白云区白云北路公安局旁,8,True,,26.695231,白云区
7,云岩区延安西路农机局门口,8,True,,26.588275,云岩区
7,观山湖区金阳大酒店门口,9,True,,26.619260999999998,观山湖区
3,云岩区东山,9,True,,26.588234000000003,云岩区
8,观山湖区北京西路转西二环路口,9,True,,26.598963,
3,观山湖区西二环大关桥中段,9,True,,26.33,
7,云岩区大营坡桥下,9,True,,26.601654999999997,
1,云岩区大营坡高架桥下,9,True,,26.599595,云岩区
3,观山湖区金华镇苍坡村路口,10,True,,26.588977000000003,乌当区
7,贵阳市花溪区湖潮乡火车站,10,True,,26.445509,
7,花溪区,10,True,,26.416132,花溪区
7,花溪区大寨路,10,True,,26.43555,花溪区
3,南明区三桥综合批发市场,10,True,,26.592734999999998,云岩区
7,南明区花果园购物中心红绿灯路口,10,True,,26.574749,南明区
8,小河区经开分局,10,True,,26.520196000000002,花溪区
7,南明区皂角井,10,True,,26.546782,南明区
1,小河区西南环线,10,True,,26.508371999999998,花溪区
7,云岩区沙河街路口,10,True,,26.598668,云岩区
7,观山湖区长岭北路与金朱东路交叉口,10,True,,26.658834999999996,观山湖区
1,观山湖区云潭南路恒大城门口,10,True,,26.653147999999998,乌当区
8,观山湖区金朱东路路口,10,True,,26.653147999999998,乌当区
7,观山湖区翁共村至朱昌路段,10,True,,26.662676,
9,观山湖区百花湖乡路口,10,True,,26.688832,
7,云岩区汪家湾红绿灯处,10,True,,26.61361500000001,云岩区
7,观山湖区金朱东路与金阳南路交叉口,10,True,,26.33,
8,观山湖区金朱路酒店用品市场门口,10,True,,26.599169,云岩区
7,云岩区省政府加油站内,10,True,,26.610045,云岩区
1,南明区沙冲南路,11,False,,26.551484000000002,南明区
7,小河区黄河路,11,True,,26.524842,花溪区
7,云岩区中坝匝道口出,11,True,,26.691447999999998,白云区
7,观山湖区碧海步行街路口,11,True,,26.653147999999998,乌当区
7,小河区西南环线,11,True,,26.508371999999998,花溪区
7,南明区花溪大道凤凰翠堤,11,True,,26.55389000000001,南明区
1,南明区解放西路,11,True,,26.558919,南明区
1,南明区花溪大道皂角井,11,True,,26.546805,南明区
8,观山湖区210国道阳关农贸市场门口,11,True,,26.653147999999998,乌当区
7,云岩区三桥车管所门口,11,True,,26.588959999999997,云岩区
1,白云区白云南路白云公园旁,11,True,,26.676809999999996,白云区
1,观山湖区金阳南路八匹马转盘,11,True,,26.653147999999998,乌当区
7,花溪区南大街,12,True,,26.419739,花溪区
1,观山湖区观山东路,12,True,,26.606371999999997,观山湖区
1,观山湖区云溪南路,12,True,,26.653147999999998,乌当区
1,观山湖区八匹马转盘,12,True,,26.641921000000004,观山湖区
3,观山湖区远大生态风景小区内,12,True,,26.595507,云岩区
7,观山湖区阳关大道路口,12,True,,26.629842,观山湖区
7,云岩区渔安隧道入口,12,True,,26.601108,云岩区
3,南明区人民广场沃尔玛停车场,12,False,,26.563390000000002,南明区
1,云岩区三桥凯丰市场门口,12,True,,26.588471999999996,
1,白云区龙井路路口,12,True,,26.674351,
7,云岩区相宝山,13,True,,26.596368,云岩区
1,花溪区霞辉路,13,True,,26.429232,花溪区
3,云岩区友谊路口,13,True,,26.59582,云岩区
1,南明区杨家山隧道往金阳方向出口处,13,True,,26.569605,
7,南明区太慈桥,13,True,,26.56048,南明区
1,南明区富源路,13,True,,26.55759500000001,南明区
1,观山湖区云潭北路金麦社区路口,13,True,,26.653147999999998,乌当区
9,南明区花果园,13,True,,26.571037,南明区
8,小河区清水江路,13,True,,26.513861,花溪区
3,云岩区三桥改茶路路口,13,True,,26.586244,
7,云岩区瑞金北路口与北京路十字路口处,13,True,,26.586057,云岩区
1,观山湖区贵阳北站出站口,13,True,,26.625659000000002,乌当区
7,乌当区东二环与北二环交叉口,13,True,,26.33,
1,云岩区百花大道柏杨林中段,13,True,,26.577427,云岩区
3,云岩区三桥批发市场门口,14,True,,26.592190000000002,云岩区
1,观山湖区北京西路龙祥苑1号门,14,True,,26.604519,观山湖区
7,白云区云环路污水处理厂门口,14,True,,26.687862,乌当区
7,观山湖区金阳南路路口,14,True,,26.653147999999998,乌当区
4,观山湖区碧海花园小区门口,14,True,,26.634349,乌当区
7,白云区云环路曹关收费站路口,14,True,,26.699343,白云区
1,白云区兴农中学门口,14,True,,26.69257600000001,
1,白云区云环路恒大城门口,14,True,,26.688056,
7,云岩区市北路路口,14,True,,26.609640000000002,云岩区
1,乌当区航天路路口,14,True,,26.647705,乌当区
7,观山湖区会展城会展北路路口,14,True,,26.645727,乌当区
9,云岩区枣山路公交站前100米处,14,True,,26.592008,云岩区
9,云岩区枣山路华西公交站前100米处,14,True,,26.592008,云岩区
7,小河区,15,True,,26.496945,
1,南明区杨家山隧道,15,True,,26.57372800000001,云岩区
7,小河区盘江路,15,True,,26.526373,花溪区
7,南明区大南门,15,True,,26.579439,南明区
1,花溪区中曹司大桥,15,True,,26.508755999999998,花溪区
7,小河区清水江路,15,True,,26.513861,花溪区
7,白云区建设北路中段,15,False,,26.683529999999998,
7,观山湖区北京西路与合肥路红绿灯交叉口,15,True,,26.608171999999996,乌当区
1,观山湖区金朱东路路口,15,True,,26.653147999999998,乌当区
7,云岩区威清路口,15,True,,26.592336,云岩区
1,南明区都司路市一医门口,15,True,,26.578894000000002,南明区
7,云岩区红边门菜场门口,15,True,,26.608731,云岩区
7,观山湖区红街路口,15,True,,26.653147999999998,乌当区
7,云岩区宝山北路相宝山路口,15,False,,26.604031,
1,观山湖区云潭南路八大队门口,16,True,,26.653147999999998,乌当区
1,云岩区花溪大道,16,True,,26.579943,云岩区
1,百花大道,16,True,,26.587932000000002,观山湖区
7,南明区杨家山隧道,16,True,,26.57372800000001,云岩区
1,花溪区中曹司大桥,16,True,,26.508755999999998,花溪区
1,花溪区中曹司大桥上,16,True,,26.508845,花溪区
7,南明区花果园往五里冲方向,16,False,,26.57595,
1,云岩区瑞金中路大西门星力百货门口,16,True,,26.584403000000002,
1,南明区都司路高架桥中段,16,True,,26.5265,南明区
8,观山湖区景怡苑小区内,16,True,,26.624593,观山湖区
7,乌当区新添寨火炬大道中段,16,True,,26.640349,乌当区
1,观山湖区金清大道清镇往金阳方向,16,True,,26.33,
1,白云区金苏大道桥下白云南路路口,17,True,,26.66617,白云区
7,南明区二戈寨,17,True,,26.517822,南明区
1,南明区花溪大道艺校立交桥下,17,True,,26.573155,南明区
1,小河区西二环,17,True,,26.511471000000004,花溪区
7,云岩区市西高架桥,17,True,,26.582445,
7,南明区纪念塔路口,17,True,,26.57083900000001,南明区
7,云岩区解放路花果园立交桥中段,17,True,,26.58907,云岩区
1,观山湖区金阳北路与林城东路交叉口,17,True,,26.653147999999998,乌当区
1,云岩区百花大道中段,17,True,,26.577040000000004,云岩区
7,白云区同心路合力超市门口,17,True,,26.33,
8,云岩区北京路与枣山路交叉口,17,True,,26.593534000000002,
8,白云区龚家寨白金大道中坝转盘,17,True,,26.689068,白云区
9,云岩区枣山路与北京路交叉口,17,True,,26.593534000000002,
7,南明区中山东路省医门口,18,False,,26.578894000000002,南明区
9,花溪区福泽园路口,18,True,,26.33,
1,小河区长江路,18,True,,26.528752,花溪区
1,南明区西二环苗圃隧道口,18,True,,26.608,云岩区
1,云岩区红岩桥与水东路交接处,18,True,,26.580491,南明区
1,白云区合力超市旁,18,True,,26.688382,白云区
3,乌当区新添寨火炬大道,18,True,,26.641959000000003,乌当区
1,云岩区大营坡高架桥下,18,True,,26.599595,云岩区
8,观山湖区碧海花园建材城门口,18,True,,26.634349,乌当区
7,观山湖区会展城A区9组团出口,18,True,,26.645727,乌当区
7,南明区中华中路大十字十字路口,18,True,,26.581735,南明区
7,乌当区新添寨区医院对面,18,True,,26.63768,
7,云岩区师大天桥下,18,True,,26.59192100000001,云岩区
1,小河区西二环,19,True,,26.511471000000004,花溪区
7,南明区北二环,19,True,,26.514853999999996,南明区
1,南明区花果园金顶路口,19,False,,26.571037,南明区
8,云岩区市西高架桥中段,19,True,,26.580226,南明区
3,南明区花果园,19,True,,26.571037,南明区
7,花溪区甲秀南路,19,True,,26.435693,花溪区
7,观山湖区李家坟西二环路口,19,True,,26.653147999999998,乌当区
7,观山湖区李家坟路口,19,True,,26.653147999999998,乌当区
1,乌当区老阳关210国道入口处,19,True,,26.63993,观山湖区
3,南明区甲秀小学门口,19,True,,26.566862,南明区
4,云岩区百花大道凉水井路口,19,True,,26.583470000000002,乌当区
1,乌当区北二环保利温泉新城附近,19,True,,26.615785,乌当区
1,乌当区保利温泉四光路路口,19,True,,26.616017,乌当区
8,云岩区老火葬场停车场,19,False,,26.33,
7,花溪区清溪路,20,False,,26.382641999999997,花溪区
1,机场,20,True,,26.549112,南明区
8,云岩区金关钢材市场门口,20,True,,26.579894,云岩区
7,南明区花果园,21,False,,26.571037,南明区
1,云岩区汤巴关,21,True,,26.570395,南明区
7,云岩区啤酒厂门口,21,True,,26.605240000000002,云岩区
1,小河区富源南路,21,True,,26.519759999999998,
8,白云区帝景家园门口,21,False,,26.688342,
7,云岩区北京路贵州饭店旁,21,True,,26.601115999999998,云岩区
7,云岩区春雷路路口,21,True,,26.616258000000002,云岩区
7,南明区五里冲,22,True,,26.567985999999998,南明区
9,云岩区宝山北路师大门口,22,True,,26.592194,
7,云岩区中华中路与太平路交叉口,22,True,,26.587809999999998,
7,云岩区浣纱路加油站门口,22,True,,26.601738,云岩区
7,小河区五大队,23,True,,26.511001,花溪区
7,南明区水东路路口,23,True,,26.580540999999997,南明区
1,白云区白云南路白云公园门口,3,True,,26.688056,白云区
7,云岩区三桥后坝路口,6,True,,26.576890000000002,云岩区
7,云岩区宝山路公安厅门口,7,True,,26.588749,
7,小河区山水黔城,7,True,,26.52528400000001,南明区
7,观山湖区新世界水临境北门口,7,True,,26.344488000000002,花溪区
7,南明区观水路下段水口寺方向,7,True,,26.578364,南明区
8,云岩区轮胎厂附近,7,True,,26.576301,云岩区
7,云岩区省二医对向车道,7,True,,26.33,
7,云岩区三桥北路路口,7,True,,26.591907,云岩区
1,云岩区北京西路肿瘤医院大门口,7,True,,26.598963,
3,云岩区师大附中中央花园小区内,8,True,,26.59005,
7,小河区转盘,8,True,,26.529165999999996,南明区
7,南明区东山路王家桥路口,8,True,,26.588889,云岩区
7,云岩区百花大道中段,8,True,,26.577040000000004,云岩区
1,观山湖区石标路中段,8,True,,26.653147999999998,乌当区
7,云岩区枣山路头桥掉头处,8,True,,26.587987,云岩区
1,观山湖区第一幼儿园门口,8,True,,26.614103000000004,观山湖区
8,白云区白云中路白云分局门口,8,True,,26.694634999999998,
7,观山湖区金朱东路路口,8,True,,26.653147999999998,乌当区
1,观山湖区世纪城福州街路口,8,True,,26.608044,乌当区
1,观山湖区观山东路阳关立交桥中段,9,True,,26.653147999999998,乌当区
7,南明区花溪大道皂角井,9,True,,26.546805,南明区
7,观山湖区绿色未来环岛处,9,True,,26.653147999999998,乌当区
7,小河区长江路,9,True,,26.528752,花溪区
3,小河区小城故事,9,True,,26.538809000000004,
7,小河区开发大道,9,True,,26.49134500000001,花溪区
7,南明区二戈寨八公里,9,True,,26.505115000000004,南明区
7,小河区珠江路,9,True,,26.52705,花溪区
3,观山湖区第二小学停车场,9,True,,26.688538,白云区
4,白云区步行街飞翔超市门口,9,True,,23.214014000000002,白云区
9,观山湖区绿色未来环岛处,9,True,,26.653147999999998,乌当区
7,云岩区南垭路口,9,True,,26.620609,云岩区
7,云岩区贵州日报社天桥下,9,True,,26.600913000000002,云岩区
7,观山湖区百花大道柏杨林中段,9,True,,26.584490000000002,
8,云岩区金关钢材市场门口,9,True,,26.579894,云岩区
7,观山湖区观山东路美的门口,9,True,,26.648411,乌当区
7,观山湖区北京西路与金阳南路交叉口,9,True,,26.607765999999998,乌当区
7,云岩区枣山路皇池水汇门口,9,True,,26.588537,云岩区
4,观山湖区会展城红绿灯处,9,True,,26.645727,乌当区
7,南明区新路口箭道街路段,10,True,,26.574492,南明区
7,南明区兴关路,10,True,,26.565790000000003,南明区
1,小河区黄河路,10,True,,26.524842,花溪区
7,南明区富源北路,10,True,,26.55759500000001,南明区
7,花溪区西二环金竹立交,10,True,,26.503773,花溪区
3,观山湖区世纪城金源街路口,10,True,,26.608044,乌当区
8,乌当区北二环奶牛场旁,10,True,,26.654249,乌当区
7,乌当区新添寨乌当医院门口,10,True,,26.638590999999998,乌当区
1,云岩区宝山北路血站门口,10,True,,26.592655999999998,云岩区
3,花溪区孟关收费站,11,True,,26.409219,花溪区
1,观山湖区二铺汽配城门口,11,True,,26.605835,观山湖区
