,ID,lngs,lat,district,driverfault
34199,34199,106.724805,26.601904,云岩区,7
34200,34200,106.668917,26.483402,花溪区,3
34201,34201,106.717236,26.437807,花溪区,1
34202,34202,106.677877,26.595951,云岩区,7
34203,34203,106.62,26.33,,7
34204,34204,106.70219099999998,26.534684,南明区,9
34205,34205,106.715847,26.574578,南明区,7
34206,34206,106.65718400000002,26.690227,,7
34207,34207,106.700809,26.589243,云岩区,1
34208,34208,106.740054,26.517822,南明区,1
34209,34209,106.750689,26.401712,花溪区,1
34210,34210,106.6836,26.444061,,1
34211,34211,106.717405,26.61622,,7
34212,34212,106.643358,26.653148,乌当区,8
34213,34213,106.707439,26.599595,云岩区,7
34214,34214,106.666289,26.669992,白云区,7
34215,34215,106.683842,26.5265,南明区,7
34216,34216,106.637436,26.688129,,8
34217,34217,106.714514,26.51393400000001,,8
34218,34218,106.585983,26.604482,观山湖区,9
34219,34219,106.586422,26.448223,花溪区,8
34220,34220,106.680163,26.59802,云岩区,7
34221,34221,106.740054,26.517822,南明区,8
34222,34222,106.708031,26.596612,云岩区,4
34223,34223,106.684255,26.451861,花溪区,3
34224,34224,106.735084,26.560691,南明区,6
34225,34225,106.72845,26.591344,云岩区,7
34226,34226,106.725863,26.572785,南明区,7
34227,34227,106.657176,26.58742100000001,乌当区,7
34228,34228,106.707439,26.599595,云岩区,7
34229,34229,106.778294,26.658293,乌当区,7
34230,34230,106.716717,26.582695,南明区,3
34231,34231,106.705169,26.582509,,7
34232,34232,106.675303,26.56498,南明区,7
34233,34233,106.720628,26.574155,南明区,3
34234,34234,106.679164,26.429739,花溪区,1
34235,34235,106.660729,26.699452,,1
34236,34236,106.673953,26.511471000000004,花溪区,1
34237,34237,106.72333799999998,26.580226,南明区,1
34238,34238,106.643358,26.653148,乌当区,1
34239,34239,106.692576,26.587055,云岩区,7
34240,34240,106.720704,26.58907,云岩区,1
34241,34241,106.62,26.33,,7
34242,34242,106.68417,26.442312,花溪区,8
34243,34243,106.667347,26.577355,云岩区,1
34244,34244,106.717309,26.538809000000004,,1
34245,34245,106.674483,26.501585,花溪区,1
34246,34246,106.672403,26.503773,花溪区,1
34247,34247,106.707786,26.555189,南明区,1
34248,34248,106.701707,26.57595,,7
34249,34249,106.785701,26.554955,南明区,7
34250,34250,106.707669,26.600815,云岩区,1
34251,34251,106.647408,26.604158,观山湖区,7
34252,34252,106.72271,26.595788,云岩区,7
34253,34253,106.787322,26.652748,乌当区,5
34254,34254,106.765367,26.607059000000003,,1
34255,34255,106.684187,26.440853000000004,花溪区,1
34256,34256,106.679464,26.428224,花溪区,1
34257,34257,106.71105,26.598199,云岩区,7
34258,34258,106.674729,26.485089,,3
34259,34259,106.474019,26.559056,,1
34260,34260,106.715524,26.561601,南明区,3
34261,34261,106.678315,26.566184000000003,南明区,7
34262,34262,106.653202,26.580031,乌当区,7
34263,34263,106.630115,26.579117,乌当区,8
34264,34264,106.62,26.33,,8
34265,34265,106.708607,26.558873,南明区,7
34266,34266,106.617742,26.473015000000004,花溪区,7
34267,34267,106.702673,26.572567,南明区,1
34268,34268,106.710692,26.555325,南明区,1
34269,34269,106.69541,26.536126,南明区,7
34270,34270,106.723496,26.578894,南明区,8
34271,34271,106.701707,26.57595,,7
34272,34272,106.716526,26.55246,南明区,10
34273,34273,106.72181100000002,26.584132,云岩区,7
34274,34274,106.705169,26.582509,,7
34275,34275,106.740054,26.517822,南明区,7
34276,34276,106.67678,26.416132,花溪区,1
34277,34277,106.746082,26.494699,南明区,9
34278,34278,106.632119,26.641921000000004,观山湖区,8
34279,34279,106.73358600000002,26.507338,南明区,3
34280,34280,106.72803799999998,26.608967,云岩区,1
34281,34281,106.556186,26.662958000000003,乌当区,9
34282,34282,106.630247,26.634349,乌当区,7
34283,34283,106.62,26.33,,7
34284,34284,106.632119,26.641921000000004,观山湖区,7
34285,34285,106.719066,26.551241,南明区,8
34286,34286,106.700706,26.571037,南明区,7
34287,34287,106.672966,26.591727,,8
34288,34288,106.630493,26.631645,乌当区,1
34289,34289,106.718269,26.594728000000003,云岩区,1
34290,34290,106.703915,26.540938,南明区,8
34291,34291,106.717447,26.60705,云岩区,7
34292,34292,106.714621,26.58350900000001,云岩区,9
34293,34293,106.67678,26.416132,花溪区,3
34294,34294,106.643358,26.653148,乌当区,1
34295,34295,106.676402,26.581299,云岩区,1
34296,34296,106.622765,26.631015,乌当区,1
34297,34297,106.726901,26.581631,南明区,8
34298,34298,106.675757,26.569605,,1
34299,34299,106.673657,26.556305,南明区,1
34300,34300,106.628971,26.608178,观山湖区,7
34301,34301,106.683094,26.442431,花溪区,1
34302,34302,106.693449,26.55148,南明区,7
34303,34303,106.728742,26.617321,云岩区,3
34304,34304,106.724281,26.580683,南明区,1
34305,34305,106.62,26.33,,7
34306,34306,106.68428,26.439243,花溪区,7
34307,34307,106.729827,26.591508,,7
34308,34308,106.727525,26.594894,云岩区,1
34309,34309,106.729092,26.604109,云岩区,5
34310,34310,106.606041,26.601937,乌当区,1
34311,34311,106.668523,26.575691,云岩区,7
34312,34312,106.727525,26.594894,云岩区,8
34313,34313,106.7887,26.575243,南明区,7
34314,34314,106.659606,26.680676,白云区,4
34315,34315,106.630674,26.700179,白云区,7
34316,34316,106.721871,26.602052,,7
34317,34317,106.71555,26.508372,花溪区,7
34318,34318,106.700706,26.571037,南明区,3
34319,34319,106.632119,26.641921000000004,观山湖区,1
34320,34320,106.69892,26.519462,花溪区,1
34321,34321,106.683092,26.502531,花溪区,7
34322,34322,106.733423,26.56832600000001,南明区,9
34323,34323,106.699188,26.558919,南明区,9
34324,34324,106.663653,26.703758,白云区,1
34325,34325,106.74603799999998,26.621535,,3
34326,34326,106.715847,26.574578,南明区,8
34327,34327,106.676581,26.589813,云岩区,1
34328,34328,106.622765,26.631015,乌当区,7
34329,34329,106.721471,26.619453000000004,云岩区,7
34330,34330,106.722553,26.577783,南明区,3
34331,34331,106.738914,26.56601400000001,南明区,3
34332,34332,106.66236299999998,26.698929,白云区,8
34333,34333,106.6725,26.435693,花溪区,1
34334,34334,106.720028,26.605517,云岩区,9
34335,34335,106.68136,26.567264,南明区,7
34336,34336,106.674336,26.441865000000004,花溪区,1
34337,34337,106.687259,26.587569,云岩区,3
34338,34338,106.740398,26.564066,南明区,1
34339,34339,106.692564,26.546805,南明区,7
34340,34340,106.72395,26.580588,南明区,7
34341,34341,106.643358,26.653148,乌当区,7
34342,34342,106.711164,26.580419,云岩区,8
34343,34343,106.74808,26.55759500000001,南明区,1
34344,34344,106.628779,26.39555,花溪区,1
34345,34345,106.62,26.33,,1
34346,34346,106.627275,26.463809,花溪区,3
34347,34347,106.72774,26.576914,南明区,7
34348,34348,106.72774,26.576914,南明区,6
34349,34349,106.706202,26.49134500000001,花溪区,7
34350,34350,106.765079,26.639357,乌当区,1
34351,34351,106.782538,26.548652,南明区,1
34352,34352,106.639484,26.685669,白云区,3
34353,34353,106.643358,26.653148,乌当区,1
34354,34354,106.667747,26.670022,白云区,8
34355,34355,106.675495,26.588472,,3
34356,34356,106.643358,26.653148,乌当区,1
34357,34357,106.726842,26.619831,云岩区,8
34358,34358,106.708936,26.529166,南明区,7
34359,34359,106.643358,26.653148,乌当区,7
34360,34360,106.72829,26.604111,云岩区,1
34361,34361,106.711194,26.562942,南明区,7
34362,34362,106.716949,26.564664,,7
34363,34363,106.638001,26.688579,白云区,9
34364,34364,106.626663,26.615897,观山湖区,1
34365,34365,106.643358,26.653148,乌当区,1
34366,34366,106.714955,26.584606,云岩区,9
34367,34367,106.702453,26.514324,花溪区,3
34368,34368,106.709025,26.568286,南明区,7
34369,34369,106.72628600000002,26.607463,云岩区,7
34370,34370,106.643358,26.653148,乌当区,7
34371,34371,106.640232,26.608044,乌当区,7
34372,34372,106.720628,26.574155,南明区,1
34373,34373,106.651644,26.490179,花溪区,1
34374,34374,106.746787,26.580628000000004,南明区,3
34375,34375,106.62,26.33,,7
34376,34376,106.746004,26.566357,南明区,7
34377,34377,106.666918,26.619524,,7
34378,34378,106.708615,26.551484,南明区,1
34379,34379,106.62,26.33,,1
34380,34380,106.705334,26.575212,云岩区,1
34381,34381,106.707439,26.599595,云岩区,7
34382,34382,106.719019,26.58695800000001,云岩区,7
34383,34383,106.62,26.33,,8
34384,34384,106.733337,26.595832,云岩区,7
34385,34385,106.704412,26.587148,云岩区,7
34386,34386,106.643358,26.653148,乌当区,7
34387,34387,106.722435,26.59582,云岩区,3
34388,34388,106.666281,26.65749000000001,乌当区,8
34389,34389,106.689817,26.531456,南明区,7
34390,34390,106.709298,26.531261,花溪区,8
34391,34391,106.701133,26.5239,花溪区,7
34392,34392,106.644264,26.521667,花溪区,7
34393,34393,106.676986,26.412263,花溪区,1
34394,34394,106.710692,26.555325,南明区,7
34395,34395,106.718861,26.58372,南明区,7
34396,34396,106.706571,26.571693,南明区,8
34397,34397,106.668212,26.578686,,3
34398,34398,106.65286100000002,26.62974,乌当区,1
34399,34399,106.72829,26.604111,云岩区,7
34400,34400,106.694069,26.608,云岩区,1
34401,34401,106.673657,26.556305,南明区,7
34402,34402,106.686904,26.506016,花溪区,8
34403,34403,106.678064,26.42293,花溪区,7
34404,34404,106.71555,26.508372,花溪区,1
34405,34405,106.706292,26.59429,云岩区,1
34406,34406,106.654109,26.677664,,1
34407,34407,106.676552,26.59052800000001,云岩区,1
34408,34408,106.708936,26.529166,南明区,7
34409,34409,106.707883,26.524842,花溪区,7
34410,34410,106.671954,26.57372800000001,云岩区,1
34411,34411,106.736668,26.586532,云岩区,7
34412,34412,106.750234,26.566747,南明区,7
34413,34413,106.689546,26.525435,花溪区,7
34414,34414,106.688817,26.535314,南明区,7
34415,34415,106.677048,26.575174,云岩区,1
34416,34416,106.736557,26.535168,南明区,1
34417,34417,106.736668,26.586532,云岩区,7
34418,34418,106.676075,26.60677,乌当区,3
34419,34419,106.67681,26.416164,花溪区,1
34420,34420,106.660663,26.49866500000001,花溪区,5
34421,34421,106.62,26.33,,1
34422,34422,106.746643,26.625706,乌当区,9
34423,34423,106.700706,26.571037,南明区,7
34424,34424,106.719066,26.551241,南明区,3
34425,34425,106.607285,26.46311,花溪区,7
34426,34426,106.659376,26.657324,观山湖区,1
34427,34427,106.728473,26.589333,云岩区,7
34428,34428,106.643358,26.653148,乌当区,1
34429,34429,106.720279,26.577217,南明区,7
34430,34430,106.775821,26.637159000000004,,4
34431,34431,106.746673,26.625656,乌当区,7
34432,34432,106.626531,26.618765000000003,乌当区,7
34433,34433,106.704412,26.587148,云岩区,1
34434,34434,106.677329,26.586244,云岩区,8
34435,34435,106.660663,26.49866500000001,花溪区,8
34436,34436,106.668673,26.567271,南明区,3
34437,34437,106.676298,26.638037,乌当区,7
34438,34438,106.632817,26.65801,乌当区,1
34439,34439,106.703548,26.53402100000001,南明区,1
34440,34440,106.768939,26.633804,云岩区,8
34441,34441,106.68067,26.508756,花溪区,7
34442,34442,106.6953,26.56048,南明区,7
34443,34443,106.71773799999998,26.526838,花溪区,7
34444,34444,106.775997,26.601738,云岩区,7
34445,34445,106.720704,26.58907,云岩区,8
34446,34446,106.821602,26.645734,,1
34447,34447,106.62,26.33,,9
34448,34448,106.705006,26.588224,云岩区,8
34449,34449,106.695077,26.560502000000003,南明区,7
34450,34450,106.729827,26.591508,云岩区,7
34451,34451,106.718909,26.621347,云岩区,7
34452,34452,106.674334,26.587629,,9
34453,34453,106.683842,26.5265,南明区,1
34454,34454,106.677184,26.56595900000001,南明区,1
34455,34455,106.721075,26.511001,花溪区,7
34456,34456,106.736727,26.594958,云岩区,1
34457,34457,106.731357,26.738001,白云区,7
34458,34458,106.695033,26.594893,,1
34459,34459,106.71679,26.589238,,7
34460,34460,106.683842,26.5265,南明区,5
34461,34461,106.643358,26.653148,乌当区,7
34462,34462,106.716044,26.601844,云岩区,1
34463,34463,106.70744,26.558640000000004,南明区,3
34464,34464,106.672881,26.584612,,7
34465,34465,106.728999,26.616401,云岩区,3
34466,34466,106.709842,26.56283,南明区,7
34467,34467,106.679857,26.429232,花溪区,7
34468,34468,106.766341,26.606118,云岩区,1
34469,34469,106.682883,26.503473,花溪区,7
34470,34470,106.707622,26.524052,花溪区,1
34471,34471,106.68546299999998,26.595573,云岩区,8
34472,34472,106.646421,26.613904,乌当区,7
34473,34473,106.709282,26.620123,,3
34474,34474,106.699591,26.587987,云岩区,7
34475,34475,106.643358,26.653148,乌当区,1
34476,34476,106.715229,26.526373,花溪区,3
34477,34477,106.738653,26.524013,南明区,9
34478,34478,106.634081,26.603586,乌当区,8
34479,34479,106.556186,26.662958000000003,乌当区,8
34480,34480,106.733423,26.56832600000001,南明区,1
34481,34481,106.62,26.33,,8
34482,34482,106.702379,26.514319,花溪区,7
34483,34483,106.670698,26.437344,花溪区,7
34484,34484,106.736851,26.581566,南明区,1
34485,34485,106.62,26.33,,8
34486,34486,106.707786,26.555189,南明区,7
34487,34487,106.72926499999998,26.609140000000004,云岩区,7
34488,34488,106.668673,26.567271,南明区,1
34489,34489,106.62,26.33,,1
34490,34490,106.70692,26.615992,云岩区,8
34491,34491,106.692534,26.559308,南明区,1
34492,34492,106.736851,26.581566,南明区,7
34493,34493,106.728616,26.60603,云岩区,7
34494,34494,106.629908,26.717242,白云区,1
34495,34495,106.743191,26.589723,云岩区,3
34496,34496,106.744238,26.60349,云岩区,7
34497,34497,106.694069,26.608,云岩区,1
34498,34498,106.729663,26.608673,云岩区,1
34499,34499,106.696649,26.566774,南明区,9
34500,34500,106.664676,26.667703000000003,乌当区,8
34501,34501,106.727734,26.58153,南明区,7
34502,34502,106.62,26.33,,7
34503,34503,106.726874,26.592194,云岩区,7
34504,34504,106.728118,26.623524,云岩区,3
34505,34505,106.643358,26.653148,乌当区,7
34506,34506,106.66516,26.665785,白云区,9
34507,34507,106.676693,26.599236,云岩区,1
34508,34508,106.701779,26.585278,云岩区,8
34509,34509,106.685941,26.621055,乌当区,1
34510,34510,106.750812,26.410309,花溪区,1
34511,34511,106.695535,26.558002,南明区,1
34512,34512,106.713399,26.528012,,8
34513,34513,106.71555,26.508372,花溪区,7
34514,34514,106.648567,26.64138,观山湖区,8
34515,34515,106.693721,26.525853,南明区,7
34516,34516,106.707883,26.524842,花溪区,7
34517,34517,106.733423,26.56832600000001,南明区,7
34518,34518,106.704254,26.586615,云岩区,1
34519,34519,106.708936,26.529166,南明区,7
34520,34520,106.704123,26.516411,南明区,7
34521,34521,106.767103,26.640736,乌当区,3
34522,34522,106.708936,26.529166,南明区,9
34523,34523,106.727525,26.594894,云岩区,8
34524,34524,106.695033,26.594893,,1
34525,34525,106.643358,26.653148,乌当区,7
34526,34526,106.656783,26.67667800000001,,1
34527,34527,106.678443,26.62596,观山湖区,7
34528,34528,106.709251,26.596754,云岩区,1
34529,34529,106.630741,26.606183,乌当区,1
34530,34530,106.722515,26.595369,云岩区,3
34531,34531,106.710668,26.604107,,3
34532,34532,106.73126299999998,26.591526,云岩区,8
34533,34533,106.670698,26.437344,花溪区,1
34534,34534,106.702457,26.575297,云岩区,7
34535,34535,106.71685,26.617138,云岩区,7
34536,34536,106.721926,26.602286,云岩区,7
34537,34537,106.679274,26.450562,花溪区,7
34538,34538,106.643358,26.653148,乌当区,1
34539,34539,106.710393,26.534352,,8
34540,34540,106.607285,26.46311,花溪区,8
34541,34541,106.720265,26.586377,云岩区,9
34542,34542,106.720265,26.586377,云岩区,7
34543,34543,106.729053,26.608584000000004,,7
34544,34544,106.71105,26.598199,云岩区,7
34545,34545,106.653202,26.580031,乌当区,3
34546,34546,106.720544,26.57861500000001,南明区,7
34547,34547,106.643358,26.653148,乌当区,1
34548,34548,106.631106,26.682493,白云区,7
34549,34549,106.668673,26.567271,南明区,1
34550,34550,106.71613899999998,26.528752,花溪区,8
34551,34551,106.715229,26.526373,花溪区,7
34552,34552,106.706511,26.519866,花溪区,1
34553,34553,106.701285,26.46869,花溪区,9
34554,34554,106.587884,26.598481,,8
34555,34555,106.598656,26.600040000000003,观山湖区,1
34556,34556,106.62,26.33,,7
34557,34557,106.643358,26.653148,乌当区,7
34558,34558,106.710445,26.592336,云岩区,7
34559,34559,106.727734,26.58153,南明区,7
34560,34560,106.630247,26.634349,乌当区,3
34561,34561,106.632119,26.641921000000004,观山湖区,7
34562,34562,106.705334,26.575212,云岩区,7
34563,34563,106.633589,26.61128,观山湖区,7
34564,34564,106.700706,26.571037,南明区,1
34565,34565,106.70063,26.50801400000001,花溪区,3
34566,34566,106.62,26.33,,1
34567,34567,106.71848,26.610082,云岩区,1
34568,34568,106.729053,26.608584000000004,,1
34569,34569,106.644349,26.608665,乌当区,7
34570,34570,106.66516,26.665785,白云区,7
34571,34571,106.651098,26.688404,白云区,1
34572,34572,106.753095,26.601831,云岩区,1
34573,34573,106.704948,26.51802,花溪区,1
34574,34574,106.63031399999998,26.678638,,1
34575,34575,106.712916,26.559390000000004,南明区,1
34576,34576,106.633427,26.659144,观山湖区,5
34577,34577,106.643358,26.653148,乌当区,7
34578,34578,106.696569,26.558547,,1
34579,34579,106.716547,26.579021,南明区,10
34580,34580,106.71105,26.598199,云岩区,8
34581,34581,106.643358,26.653148,乌当区,1
34582,34582,106.62,26.33,,1
34583,34583,106.700706,26.571037,南明区,7
34584,34584,106.708936,26.529166,南明区,7
34585,34585,106.659357,27.216054,乌当区,1
34586,34586,106.62,26.33,,7
34587,34587,106.676552,26.59052800000001,云岩区,7
34588,34588,106.707786,26.555189,南明区,1
34589,34589,106.638719,26.687571,白云区,7
34590,34590,106.710578,26.594185,云岩区,1
34591,34591,106.714757,26.609012,云岩区,8
34592,34592,106.625898,26.696603000000003,白云区,3
34593,34593,106.716949,26.564664,,7
34594,34594,106.705487,26.594001,,7
34595,34595,106.721016,26.572363,南明区,7
34596,34596,106.759405,26.623417,乌当区,7
34597,34597,106.71555,26.508372,花溪区,1
34598,34598,106.715326,26.562263,,7
34599,34599,106.720602,26.566073,南明区,9
34600,34600,106.700706,26.571037,南明区,7
34601,34601,106.705487,26.594001,,9
34602,34602,106.733423,26.56832600000001,南明区,9
34603,34603,106.672403,26.503773,花溪区,1
34604,34604,106.683842,26.5265,南明区,1
34605,34605,106.643358,26.653148,乌当区,7
34606,34606,106.704944,26.579965,云岩区,7
34607,34607,106.633215,26.695822,白云区,1
34608,34608,106.720551,26.577417,南明区,7
34609,34609,106.670698,26.437344,花溪区,7
34610,34610,106.671954,26.57372800000001,云岩区,1
34611,34611,106.718652,26.579352,南明区,7
34612,34612,106.611544,26.61991,,1
34613,34613,106.700706,26.571037,南明区,7
34614,34614,106.63879,26.688296,,1
34615,34615,106.589062,26.608526,观山湖区,7
34616,34616,106.7196,26.5765,南明区,7
34617,34617,106.704948,26.51802,花溪区,1
34618,34618,106.703726,26.590597,云岩区,7
34619,34619,106.704948,26.51802,花溪区,1
34620,34620,106.714197,26.546353000000003,,7
34621,34621,106.643358,26.653148,乌当区,8
34622,34622,106.712654,26.583665000000003,,7
34623,34623,106.612773,26.61664600000001,观山湖区,3
34624,34624,106.643358,26.653148,乌当区,1
34625,34625,106.643358,26.653148,乌当区,1
34626,34626,106.715079,26.513861,花溪区,7
34627,34627,106.706202,26.49134500000001,花溪区,9
34628,34628,106.684122,26.567986,南明区,1
34629,34629,106.708778,26.528427,花溪区,1
34630,34630,106.673953,26.511471000000004,花溪区,1
34631,34631,106.69541,26.536126,南明区,9
34632,34632,106.70435,26.57933,云岩区,9
34633,34633,106.643358,26.653148,乌当区,7
34634,34634,106.683842,26.5265,南明区,1
34635,34635,106.704758,26.566916,南明区,7
34636,34636,106.703555,26.592008,云岩区,7
34637,34637,106.695033,26.594893,,1
34638,34638,106.675303,26.56498,南明区,1
34639,34639,106.718806,26.509193,花溪区,7
34640,34640,106.7114,26.56132,南明区,1
34641,34641,106.71154,26.579943,云岩区,7
34642,34642,106.71105,26.598199,云岩区,7
34643,34643,106.631106,26.682493,白云区,3
34644,34644,106.668699,26.579894,云岩区,7
34645,34645,106.683842,26.5265,南明区,7
34646,34646,106.708936,26.529166,南明区,9
34647,34647,106.62,26.33,,1
34648,34648,106.708936,26.529166,南明区,9
34649,34649,106.672525,26.436436,花溪区,7
34650,34650,106.74852,26.591252,,7
34651,34651,106.74808,26.55759500000001,南明区,4
34652,34652,106.650881,26.64106,观山湖区,8
34653,34653,106.720704,26.58907,云岩区,1
34654,34654,106.68298500000002,26.508447,花溪区,1
34655,34655,106.702379,26.514319,花溪区,7
34656,34656,106.67516299999998,26.564881,南明区,9
34657,34657,106.612808,26.606523,观山湖区,8
34658,34658,106.62,26.33,,9
34659,34659,106.72383700000002,26.575692,南明区,8
34660,34660,106.627801,26.610076,观山湖区,8
34661,34661,106.72774,26.576914,南明区,4
34662,34662,106.700706,26.571037,南明区,7
34663,34663,106.691057,26.541654,南明区,3
34664,34664,106.72774,26.576914,南明区,3
34665,34665,106.700706,26.571037,南明区,3
34666,34666,106.632119,26.641921000000004,观山湖区,8
34667,34667,106.71679,26.589238,,1
34668,34668,106.702673,26.572567,南明区,8
34669,34669,106.640232,26.608044,乌当区,1
34670,34670,106.560019,26.579878000000004,乌当区,1
34671,34671,106.699276,26.587940000000003,云岩区,1
34672,34672,106.683398,26.508648,花溪区,1
34673,34673,106.614724,26.675665,白云区,7
34674,34674,106.676267,26.590666,云岩区,9
34675,34675,106.631233,26.68608900000001,白云区,1
34676,34676,106.700854,26.509194,花溪区,7
34677,34677,106.677982,26.34293,花溪区,7
34678,34678,106.707515,26.523303,花溪区,1
34679,34679,106.699157,26.586506,云岩区,7
34680,34680,106.745563,26.480749,南明区,7
34681,34681,106.632714,26.688056,白云区,7
34682,34682,106.753598,26.570394,南明区,8
34683,34683,106.661181,26.499593,花溪区,7
34684,34684,106.715524,26.561601,南明区,7
34685,34685,106.643358,26.653148,乌当区,7
34686,34686,106.778024,26.657148,乌当区,7
34687,34687,106.667747,26.670022,白云区,9
34688,34688,106.643358,26.653148,乌当区,1
34689,34689,106.778024,26.657148,乌当区,3
34690,34690,106.72803799999998,26.608967,云岩区,7
34691,34691,106.652,26.646605,,1
34692,34692,106.652,26.646605,,1
34693,34693,106.632119,26.641921000000004,观山湖区,9
34694,34694,106.704948,26.51802,花溪区,9
34695,34695,106.701184,26.616763,云岩区,7
34696,34696,106.740054,26.517822,南明区,3
34697,34697,106.62,26.33,,1
34698,34698,106.720551,26.577417,南明区,7
34699,34699,106.755694,26.584374,南明区,1
34700,34700,106.715183,26.562807,,3
34701,34701,106.684122,26.567986,南明区,8
34702,34702,106.643358,26.653148,乌当区,1
34703,34703,106.622845,26.471843,花溪区,7
34704,34704,106.689817,26.531456,南明区,7
34705,34705,106.66568999999998,26.424972,花溪区,8
34706,34706,106.797663,26.54200100000001,花溪区,1
34707,34707,106.644264,26.521667,花溪区,8
34708,34708,106.643358,26.653148,乌当区,7
34709,34709,106.643358,26.653148,乌当区,1
34710,34710,106.632119,26.641921000000004,观山湖区,7
34711,34711,106.723496,26.578894,南明区,7
34712,34712,106.643358,26.653148,乌当区,7
34713,34713,106.643358,26.653148,乌当区,3
34714,34714,106.661272,26.58449,,7
34715,34715,106.705334,26.575212,云岩区,8
34716,34716,106.570255,26.625353000000004,乌当区,7
34717,34717,106.591361,26.610840000000003,观山湖区,3
34718,34718,106.735807,26.575796,南明区,7
34719,34719,106.727058,26.510065,花溪区,1
34720,34720,106.700706,26.571037,南明区,7
34721,34721,106.706202,26.49134500000001,花溪区,7
34722,34722,106.628692,26.605808000000003,乌当区,3
34723,34723,106.704948,26.51802,花溪区,1
34724,34724,106.620192,26.63957000000001,乌当区,7
34725,34725,106.77859,26.654927,乌当区,7
34726,34726,106.683028,26.424899,花溪区,1
34727,34727,106.67678,26.416132,花溪区,1
34728,34728,106.722421,26.600139,云岩区,1
34729,34729,106.73605,26.583349,南明区,7
34730,34730,106.644264,26.521667,花溪区,1
34731,34731,106.746004,26.566357,南明区,7
34732,34732,106.727484,26.616132,云岩区,3
34733,34733,106.717418,26.658328000000004,云岩区,1
34734,34734,106.632119,26.641921000000004,观山湖区,1
34735,34735,106.63794,26.690334000000004,白云区,1
34736,34736,106.675207,26.57054500000001,南明区,7
34737,34737,106.695077,26.560502000000003,南明区,1
34738,34738,106.711164,26.580419,云岩区,1
34739,34739,106.782703,26.548677,南明区,3
34740,34740,106.702673,26.572567,南明区,1
34741,34741,106.72511000000002,26.59001,云岩区,3
34742,34742,106.67148600000002,26.599511,云岩区,7
34743,34743,106.678199,26.466877,花溪区,7
34744,34744,106.643358,26.653148,乌当区,8
34745,34745,106.708936,26.529166,南明区,9
34746,34746,106.638555,26.612176,观山湖区,7
34747,34747,106.740054,26.517822,南明区,1
34748,34748,106.72427,26.51401,花溪区,1
34749,34749,106.718593,26.581326,,9
34750,34750,106.728118,26.623524,云岩区,7
34751,34751,106.66516,26.665785,白云区,8
34752,34752,106.643358,26.653148,乌当区,1
34753,34753,106.643358,26.653148,乌当区,8
34754,34754,106.616202,26.605835,观山湖区,8
34755,34755,106.62,26.33,,5
34756,34756,106.630493,26.631645,乌当区,3
34757,34757,106.715398,26.58376,云岩区,3
34758,34758,106.781521,26.638282,,3
34759,34759,106.718137,26.578881,南明区,9
34760,34760,106.625545,26.328674,花溪区,7
34761,34761,106.720628,26.574155,南明区,7
34762,34762,106.6725,26.435693,花溪区,7
34763,34763,106.713383,26.568226,南明区,8
34764,34764,106.716108,26.56611,南明区,1
34765,34765,106.727525,26.594894,云岩区,8
34766,34766,106.630247,26.634349,乌当区,7
34767,34767,106.643358,26.653148,乌当区,7
34768,34768,106.715524,26.561601,南明区,7
34769,34769,106.708861,26.573995,南明区,7
34770,34770,106.68372,26.43866,,7
34771,34771,106.682455,26.625659,乌当区,7
34772,34772,106.683306,26.508252,花溪区,8
34773,34773,106.723823,26.571154,南明区,8
34774,34774,106.62,26.33,,7
34775,34775,106.652537,26.617229,乌当区,7
34776,34776,106.708861,26.573995,南明区,1
34777,34777,106.71773799999998,26.526838,花溪区,7
34778,34778,106.690222,26.586044,云岩区,1
34779,34779,106.707786,26.555189,南明区,3
34780,34780,106.740054,26.517822,南明区,7
34781,34781,106.643358,26.653148,乌当区,7
34782,34782,106.627275,26.463809,花溪区,3
34783,34783,106.62439,26.61292700000001,乌当区,7
34784,34784,106.702673,26.572567,南明区,1
34785,34785,106.712654,26.583665000000003,,8
34786,34786,106.712887,26.583611,云岩区,1
34787,34787,106.72328600000002,26.577602,云岩区,7
34788,34788,106.708002,26.601363,云岩区,1
34789,34789,106.62,26.33,,5
34790,34790,106.704039,26.544898,南明区,3
34791,34791,106.776905,26.556927,南明区,7
34792,34792,106.615657,26.596488,乌当区,8
34793,34793,106.715229,26.526373,花溪区,7
34794,34794,106.722395,26.490368,花溪区,7
34795,34795,106.678064,26.42293,花溪区,1
34796,34796,106.719612,26.569640000000003,南明区,1
34797,34797,106.677184,26.56595900000001,观山湖区,1
34798,34798,106.718065,26.579836,南明区,1
34799,34799,106.719081,26.586007,云岩区,9
34800,34800,106.653202,26.580031,乌当区,8
34801,34801,106.64058500000002,26.687106,白云区,7
34802,34802,106.643358,26.653148,乌当区,8
34803,34803,106.717863,26.565289,南明区,3
34804,34804,106.684187,26.440853000000004,花溪区,7
34805,34805,106.72181100000002,26.584132,云岩区,3
34806,34806,106.672403,26.503773,花溪区,7
34807,34807,106.578922,26.4516,花溪区,7
34808,34808,106.750872,26.581569,,7
34809,34809,106.822788,26.64628,乌当区,8
34810,34810,106.682824,26.50348,花溪区,7
34811,34811,106.716,26.666619,云岩区,7
34812,34812,106.704944,26.579965,云岩区,7
34813,34813,106.626663,26.615897,观山湖区,8
34814,34814,106.626531,26.618765000000003,乌当区,9
34815,34815,106.643358,26.653148,乌当区,8
34816,34816,106.706202,26.49134500000001,花溪区,1
